,Unnamed: 0,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id
1887,87,199355523576,199285749143,Lifi,2025-09-24 08:58:54.578867+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199355.523576,199285.749143,200000.0,0.99677761788,0.996428745715,USDC,GHO,GHO -> USDC,12.0
1888,88,99587821313244256806442,99552965575784621316560,Lifi,2025-09-24 08:58:56.059638+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99587.82131324426,99552.96557578463,100000.0,0.9958782131324426,0.9955296557578464,USDe,GHO,GHO -> USDe,12.0
1889,89,199044279570,198974614072,Lifi,2025-09-24 08:58:57.063420+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199044.27957,198974.614072,200000.0,0.99522139785,0.99487307036,USDC,FRAX,FRAX -> USDC,12.0
1890,90,149515078167758054096896,149462747890399338777962,Lifi,2025-09-24 08:58:58.323050+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149515.07816775807,149462.74789039933,150000.0,0.9967671877850538,0.9964183192693288,crvUSD,GHO,GHO -> crvUSD,12.0
1891,91,149672105250578189254656,149619720013740486888417,Lifi,2025-09-24 08:58:59.585771+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149672.1052505782,149619.72001374047,150000.0,0.9978140350038548,0.9974648000916032,crvUSD,USDT,USDT -> crvUSD,12.0
1892,92,49764443311,49747025756,Lifi,2025-09-24 08:59:02.307396+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49764.443311,49747.025756,50000.0,0.99528886622,0.99494051512,USDC,FRAX,FRAX -> USDC,12.0
1893,93,99692898967989446175000,99658006453350649868839,Lifi,2025-09-24 08:59:02.306315+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99692.89896798944,99658.00645335064,100000.0,0.9969289896798944,0.9965800645335066,USDe,USDT,USDT -> USDe,12.0
1894,94,149570438381,149518088728,Lifi,2025-09-24 08:59:03.334204+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149570.438381,149518.088728,150000.0,0.9971362558733334,0.9967872581866668,USDT,crvUSD,crvUSD -> USDT,12.0
1895,95,49823016086,49805578030,Lifi,2025-09-24 08:59:04.580637+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49823.016086,49805.57803,50000.0,0.99646032172,0.9961115606,USDT,GHO,GHO -> USDT,12.0
1896,96,99960558217621370000000,99925572022245202520500,Lifi,2025-09-24 08:59:05.824953+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99960.55821762136,99925.5720222452,100000.0,0.9996055821762136,0.999255720222452,FRAX,USDC,USDC -> FRAX,12.0
1897,97,99578963528045447000000,99544110890810631093550,Lifi,2025-09-24 08:59:07.427407+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99578.96352804544,99544.11089081064,100000.0,0.9957896352804544,0.9954411089081064,GHO,FRAX,FRAX -> GHO,12.0
1898,98,199608293512,199538430609,Lifi,2025-09-24 08:59:08.324219+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199608.293512,199538.430609,200000.0,0.99804146756,0.997692153045,USDT,USDe,USDe -> USDT,12.0
1899,99,99955653555132890611712,99920669076388594099998,Lifi,2025-09-24 08:59:10.293976+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99955.65355513289,99920.6690763886,100000.0,0.9995565355513288,0.999206690763886,FRAX,crvUSD,crvUSD -> FRAX,12.0
1900,100,99646960096,99612083660,Lifi,2025-09-24 08:59:10.819188+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99646.960096,99612.08366,100000.0,0.99646960096,0.9961208366,USDT,GHO,GHO -> USDT,12.0
1901,101,49900941124,49883475795,Lifi,2025-09-24 08:59:12.084978+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49900.941124,49883.475795,50000.0,0.99801882248,0.9976695159,USDT,USDe,USDe -> USDT,12.0
1902,102,199318673701587225829451,199248912165791670300411,Lifi,2025-09-24 08:59:14.389790+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199318.6737015872,199248.91216579167,200000.0,0.996593368507936,0.9962445608289584,USDe,USDC,USDC -> USDe,12.0
1903,103,99831178870990317813760,99796237958385471202525,Lifi,2025-09-24 08:59:14.573818+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99831.17887099032,99796.23795838546,100000.0,0.9983117887099032,0.9979623795838546,crvUSD,USDe,USDe -> crvUSD,12.0
1904,104,49718607218494958915329,49701205705968485679709,Lifi,2025-09-24 08:59:15.836557+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49718.60721849496,49701.20570596848,50000.0,0.9943721443698992,0.9940241141193696,USDe,FRAX,FRAX -> USDe,12.0
1905,105,99677913465,99643026195,Lifi,2025-09-24 08:59:17.076033+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99677.913465,99643.026195,100000.0,0.99677913465,0.99643026195,USDC,GHO,GHO -> USDC,12.0
1906,106,199757694975191300000000,199687779781949983045000,Lifi,2025-09-24 08:59:20.021135+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199757.6949751913,199687.77978194997,200000.0,0.9987884748759563,0.9984388989097498,FRAX,GHO,GHO -> FRAX,12.0
1907,107,250120542521956883234816,250033000332074198325684,Lifi,2025-09-24 08:59:19.574579+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,250120.54252195687,250033.00033207415,250000.0,1.0004821700878277,1.0001320013282968,FRAX,USDe,USDe -> FRAX,12.0
1908,108,249585341685,249497986815,Lifi,2025-09-24 08:59:21.352692+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249585.341685,249497.986815,250000.0,0.99834136674,0.99799194726,USDC,USDe,USDe -> USDC,12.0
1909,109,249504174881,249416848420,Lifi,2025-09-24 08:59:22.479349+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249504.174881,249416.84842,250000.0,0.998016699524,0.99766739368,USDT,USDe,USDe -> USDT,12.0
1910,110,49874134631737764872192,49856678684616656654487,Lifi,2025-09-24 08:59:23.605811+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49874.13463173777,49856.67868461666,50000.0,0.9974826926347554,0.9971335736923332,crvUSD,USDC,USDC -> crvUSD,12.0
1911,111,198855202288736895710677,198785602967935837797178,Lifi,2025-09-24 08:59:24.581885+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198855.2022887369,198785.60296793585,200000.0,0.9942760114436844,0.9939280148396792,USDe,FRAX,FRAX -> USDe,12.0
1912,112,249445737314595600000000,249358431306535491540000,Lifi,2025-09-24 08:59:25.831633+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249445.7373145956,249358.4313065355,250000.0,0.9977829492583824,0.9974337252261418,crvUSD,USDT,USDT -> crvUSD,12.0
1913,113,99844166128,99809220670,Lifi,2025-09-24 08:59:27.291793+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99844.166128,99809.22067,100000.0,0.99844166128,0.9980922067,USDC,USDe,USDe -> USDC,12.0
1914,114,149619558050108954116096,149567191204791415982155,Lifi,2025-09-24 08:59:28.342813+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149619.55805010896,149567.19120479142,150000.0,0.9974637203340596,0.9971146080319429,crvUSD,USDC,USDC -> crvUSD,12.0
1915,115,149673887085,149621501225,Lifi,2025-09-24 08:59:29.590658+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149673.887085,149621.501225,150000.0,0.9978259139,0.9974766748333336,USDC,USDT,USDT -> USDC,12.0
1916,116,99745657529,99710746549,Lifi,2025-09-24 08:59:31.492737+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99745.657529,99710.746549,100000.0,0.99745657529,0.99710746549,USDC,crvUSD,crvUSD -> USDC,12.0
1917,117,249574946681581020000000,249487595450242466643000,Lifi,2025-09-24 08:59:32.517120+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249574.94668158103,249487.5954502425,250000.0,0.998299786726324,0.9979503818009698,crvUSD,USDe,USDe -> crvUSD,12.0
1918,118,149230867981,149178637177,Lifi,2025-09-24 08:59:34.153182+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149230.867981,149178.637177,150000.0,0.9948724532066666,0.9945242478466666,USDT,FRAX,FRAX -> USDT,12.0
1919,119,49874486370,49857030300,Lifi,2025-09-24 08:59:34.568062+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49874.48637,49857.0303,50000.0,0.9974897274,0.997140606,USDC,crvUSD,crvUSD -> USDC,12.0
1920,120,199385395853662316550000,199315610965113534739208,Lifi,2025-09-24 08:59:35.824758+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199385.3958536623,199315.61096511353,200000.0,0.9969269792683116,0.9965780548255676,USDe,USDT,USDT -> USDe,12.0
1921,121,49764823828452941496320,49747406140112982966796,Lifi,2025-09-24 08:59:37.079620+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49764.82382845294,49747.40614011299,50000.0,0.9952964765690588,0.9949481228022596,crvUSD,FRAX,FRAX -> crvUSD,12.0
1922,122,50026652330278556532736,50009143001962959037950,Lifi,2025-09-24 08:59:38.339203+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,50026.65233027856,50009.143001962955,50000.0,1.000533046605571,1.000182860039259,FRAX,USDe,USDe -> FRAX,12.0
1923,123,249296191335,249208937668,Lifi,2025-09-24 08:59:39.572679+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249296.191335,249208.937668,250000.0,0.99718476534,0.996835750672,USDT,USDC,USDC -> USDT,12.0
1924,124,49793675550365241897695,49776247763922614063031,Lifi,2025-09-24 08:59:40.831827+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49793.67555036524,49776.24776392262,50000.0,0.9958735110073048,0.9955249552784524,USDe,GHO,GHO -> USDe,12.0
1925,125,248775800932093848000000,248688729401767615153200,Lifi,2025-09-24 08:59:42.652090+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248775.80093209384,248688.7294017676,250000.0,0.9951032037283754,0.9947549176070704,crvUSD,FRAX,FRAX -> crvUSD,12.0
1926,126,149146416094890737639999,149094214849257525881825,Lifi,2025-09-24 08:59:43.329503+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149146.41609489074,149094.21484925752,150000.0,0.994309440632605,0.9939614323283836,USDe,FRAX,FRAX -> USDe,12.0
1927,127,149751760373,149699347257,Lifi,2025-09-24 08:59:45.156138+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149751.760373,149699.347257,150000.0,0.9983450691533332,0.99799564838,USDC,USDe,USDe -> USDC,12.0
1928,128,49828152264715553140544,49810712411422902696945,Lifi,2025-09-24 08:59:45.858562+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49828.15226471555,49810.7124114229,50000.0,0.9965630452943112,0.996214248228458,USDe,crvUSD,crvUSD -> USDe,12.0
1929,129,150076754039077037146112,150024227175163360183111,Lifi,2025-09-24 08:59:47.074367+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,150076.75403907703,150024.22717516337,150000.0,1.000511693593847,1.0001615145010891,FRAX,USDe,USDe -> FRAX,12.0
1930,130,248966585864433780003543,248879447559381228180542,Lifi,2025-09-24 08:59:48.327985+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248966.5858644338,248879.44755938125,250000.0,0.9958663434577352,0.995517790237525,USDe,GHO,GHO -> USDe,12.0
1931,131,249879146182872640000000,249791688481708634576000,Lifi,2025-09-24 08:59:49.578706+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249879.14618287265,249791.68848170864,250000.0,0.9995165847314906,0.9991667539268344,FRAX,crvUSD,crvUSD -> FRAX,12.0
1932,132,149578905619,149526553002,Lifi,2025-09-24 08:59:50.833821+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149578.905619,149526.553002,150000.0,0.9971927041266666,0.99684368668,USDT,USDC,USDC -> USDT,12.0
1933,133,149278153795911024640000,149225906442082455781376,Lifi,2025-09-24 08:59:52.080812+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149278.15379591103,149225.90644208246,150000.0,0.9951876919727402,0.9948393762805496,crvUSD,FRAX,FRAX -> crvUSD,12.0
1934,134,49837415590526556569600,49819972495069872274801,Lifi,2025-09-24 08:59:54.940065+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49837.41559052656,49819.97249506987,50000.0,0.9967483118105313,0.9963994499013976,crvUSD,GHO,GHO -> crvUSD,12.0
1935,135,199689728929,199619837524,Lifi,2025-09-24 08:59:54.581165+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199689.728929,199619.837524,200000.0,0.998448644645,0.99809918762,USDC,USDe,USDe -> USDC,12.0
1936,136,99713007917,99678108364,Lifi,2025-09-24 08:59:55.841416+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99713.007917,99678.108364,100000.0,0.99713007917,0.99678108364,USDT,crvUSD,crvUSD -> USDT,12.0
1937,137,149938473043748680000000,149885994578183367962000,Lifi,2025-09-24 08:59:58.163434+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149938.47304374867,149885.99457818337,150000.0,0.9995898202916578,0.9992399638545558,FRAX,USDC,USDC -> FRAX,12.0
1938,138,199669872761493862219776,199599988306027339367999,Lifi,2025-09-24 09:00:01.598440+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199669.87276149387,199599.98830602737,200000.0,0.9983493638074692,0.9979999415301368,crvUSD,USDe,USDe -> crvUSD,12.0
1939,139,199983248735317230000000,199913254598259868969500,Lifi,2025-09-24 08:59:59.855637+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199983.24873531723,199913.25459825987,200000.0,0.9999162436765862,0.9995662729912992,FRAX,USDT,USDT -> FRAX,12.0
1940,140,149488758494385566358887,149436437428912531410661,Lifi,2025-09-24 09:00:00.832761+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149488.75849438558,149436.43742891253,150000.0,0.9965917232959038,0.9962429161927502,USDe,USDC,USDC -> USDe,12.0
1941,141,49978988643261470000000,49961495997236328485500,Lifi,2025-09-24 09:00:02.212018+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49978.98864326147,49961.49599723633,50000.0,0.9995797728652296,0.9992299199447264,FRAX,crvUSD,crvUSD -> FRAX,12.0
1942,142,249456125237,249368815593,Lifi,2025-09-24 09:00:03.471896+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249456.125237,249368.815593,250000.0,0.997824500948,0.997475262372,USDC,USDT,USDT -> USDC,12.0
